"fit_key","model_index","response_index","response_var","spec_index","spec_code","domain","gamma"
"best_fit_1n",4,1,"F1_Direct",4,"n","IE062",0.142107050717329
"best_fit_1n",4,1,"F1_Direct",4,"n","IE063",0.140783720691831
"best_fit_1n",4,1,"F1_Direct",4,"n","ITC",0.471671829573758
"best_fit_1n",4,1,"F1_Direct",4,"n","ITF",0.365948008731401
"best_fit_1n",4,1,"F1_Direct",4,"n","ITG",0.224577973159365
"best_fit_1n",4,1,"F1_Direct",4,"n","ITH",0.34574334279525
"best_fit_1n",4,1,"F1_Direct",4,"n","ITI",0.326328982883291
"best_fit_1n",4,1,"F1_Direct",4,"n","NL11",0.050245883659093
"best_fit_1n",4,1,"F1_Direct",4,"n","NL12",0.08172959066721
"best_fit_1n",4,1,"F1_Direct",4,"n","NL13",0.0668301153392848
"best_fit_1n",4,1,"F1_Direct",4,"n","NL21",0.141182587397014
"best_fit_1n",4,1,"F1_Direct",4,"n","NL22",0.205947541464274
"best_fit_1n",4,1,"F1_Direct",4,"n","NL23",0.0465003039789622
"best_fit_1n",4,1,"F1_Direct",4,"n","NL32",0.226288181297075
"best_fit_1n",4,1,"F1_Direct",4,"n","NL34",0.0510212561541743
"best_fit_1n",4,1,"F1_Direct",4,"n","NL41",0.204874069461578
"best_fit_1n",4,1,"F1_Direct",4,"n","NL42",0.115728573782945
"best_fit_1n",4,1,"F1_Direct",4,"n","NO02",0.095475528034636
"best_fit_1n",4,1,"F1_Direct",4,"n","NO06",0.139201755416758
"best_fit_1n",4,1,"F1_Direct",4,"n","NO07",0.110309350679353
"best_fit_1n",4,1,"F1_Direct",4,"n","NO08",0.348952892610854
"best_fit_1n",4,1,"F1_Direct",4,"n","NO09",0.205321399888209
"best_fit_1n",4,1,"F1_Direct",4,"n","NO0A",0.286697999762875
"best_fit_1n",4,1,"F1_Direct",4,"n","PL21",0.103047551411928
"best_fit_1n",4,1,"F1_Direct",4,"n","PL22",0.1364689526584
"best_fit_1n",4,1,"F1_Direct",4,"n","PL41",0.101538290172138
"best_fit_1n",4,1,"F1_Direct",4,"n","PL42",0.0435350609785981
"best_fit_1n",4,1,"F1_Direct",4,"n","PL43",0.0303852425947115
"best_fit_1n",4,1,"F1_Direct",4,"n","PL51",0.0876697129644039
"best_fit_1n",4,1,"F1_Direct",4,"n","PL52",0.0378682049110028
"best_fit_1n",4,1,"F1_Direct",4,"n","PL61",0.0545989666061074
"best_fit_1n",4,1,"F1_Direct",4,"n","PL62",0.0297476913855861
"best_fit_1n",4,1,"F1_Direct",4,"n","PL63",0.0831907382883513
"best_fit_1n",4,1,"F1_Direct",4,"n","PL71",0.121778487277062
"best_fit_1n",4,1,"F1_Direct",4,"n","PL72",0.0537273941800566
"best_fit_1n",4,1,"F1_Direct",4,"n","PL81",0.047951853537098
"best_fit_1n",4,1,"F1_Direct",4,"n","PL84",0.0442049488932309
"best_fit_1n",4,1,"F1_Direct",4,"n","PL91",0.110972004047932
"best_fit_1n",4,1,"F1_Direct",4,"n","PL92",0.0781360653800315
"best_fit_1n",4,1,"F1_Direct",4,"n","PT11",0.254701577467962
"best_fit_1n",4,1,"F1_Direct",4,"n","PT15",0.0513483993732831
"best_fit_1n",4,1,"F1_Direct",4,"n","SE11",0.218178885144484
"best_fit_1n",4,1,"F1_Direct",4,"n","SE12",0.181347351618549
"best_fit_1n",4,1,"F1_Direct",4,"n","SE21",0.101249180038778
"best_fit_1n",4,1,"F1_Direct",4,"n","SE22",0.179194212359725
"best_fit_1n",4,1,"F1_Direct",4,"n","SE23",0.231575782424893
"best_fit_1n",4,1,"F1_Direct",4,"n","SE31",0.10733148077811
"best_fit_1n",4,1,"F1_Direct",4,"n","SE32",0.0542757935511863
"best_fit_1n",4,1,"F1_Direct",4,"n","SE33",0.112026146103299
"best_fit_1n",4,1,"F1_Direct",4,"n","SI031",0.0749869959785096
"best_fit_1n",4,1,"F1_Direct",4,"n","SI032",0.156776996675485
"best_fit_1n",4,1,"F1_Direct",4,"n","SI033",0.03500003525278
"best_fit_1n",4,1,"F1_Direct",4,"n","SI034",0.162805828957188
"best_fit_1n",4,1,"F1_Direct",4,"n","SI035",0.0276195662499177
"best_fit_1n",4,1,"F1_Direct",4,"n","SI036",0.0512061774803895
"best_fit_1n",4,1,"F1_Direct",4,"n","SI037",0.0986921322937376
"best_fit_1n",4,1,"F1_Direct",4,"n","SI038",0.0255796407537858
"best_fit_1n",4,1,"F1_Direct",4,"n","SI041",0.224989236667157
"best_fit_1n",4,1,"F1_Direct",4,"n","SI042",0.10551262467205
"best_fit_1n",4,1,"F1_Direct",4,"n","SI043",0.0891268730573836
"best_fit_1n",4,1,"F1_Direct",4,"n","SI044",0.0760454986156254
"best_fit_2a",5,2,"F2_Direct",1,"a","AT11",0.0967353834147351
"best_fit_2a",5,2,"F2_Direct",1,"a","AT12",0.284472998644867
"best_fit_2a",5,2,"F2_Direct",1,"a","AT13",0.203761572978976
"best_fit_2a",5,2,"F2_Direct",1,"a","AT21",0.164550210737576
"best_fit_2a",5,2,"F2_Direct",1,"a","AT22",0.338655559493277
"best_fit_2a",5,2,"F2_Direct",1,"a","AT31",0.347111432018238
"best_fit_2a",5,2,"F2_Direct",1,"a","AT32",0.166932779244851
"best_fit_2a",5,2,"F2_Direct",1,"a","AT33",0.188152715913891
"best_fit_2a",5,2,"F2_Direct",1,"a","AT34",0.116853330522111
"best_fit_2a",5,2,"F2_Direct",1,"a","BE10",0.146237994720595
"best_fit_2a",5,2,"F2_Direct",1,"a","BE21",0.318165348369
"best_fit_2a",5,2,"F2_Direct",1,"a","BE22",0.221598514460543
"best_fit_2a",5,2,"F2_Direct",1,"a","BE23",0.249799891710912
"best_fit_2a",5,2,"F2_Direct",1,"a","BE24",0.205644701077357
"best_fit_2a",5,2,"F2_Direct",1,"a","BE25",0.2148262895021
"best_fit_2a",5,2,"F2_Direct",1,"a","BE31",0.0513964076622181
"best_fit_2a",5,2,"F2_Direct",1,"a","BE32",0.189895475048241
"best_fit_2a",5,2,"F2_Direct",1,"a","BE33",0.149310321730315
"best_fit_2a",5,2,"F2_Direct",1,"a","BE34",0.0366405435794802
"best_fit_2a",5,2,"F2_Direct",1,"a","BE35",0.0658364307030295
"best_fit_2a",5,2,"F2_Direct",1,"a","BG311",0.0291536341494789
"best_fit_2a",5,2,"F2_Direct",1,"a","BG312",0.0591106672550056
"best_fit_2a",5,2,"F2_Direct",1,"a","BG313",0.0662921118206977
"best_fit_2a",5,2,"F2_Direct",1,"a","BG314",0.078226769730052
"best_fit_2a",5,2,"F2_Direct",1,"a","BG315",0.0484301079430632
"best_fit_2a",5,2,"F2_Direct",1,"a","BG321",0.100599551489301
"best_fit_2a",5,2,"F2_Direct",1,"a","BG322",0.0404313242393805
"best_fit_2a",5,2,"F2_Direct",1,"a","BG323",0.103907495592342
"best_fit_2a",5,2,"F2_Direct",1,"a","BG324",0.0495246836995374
"best_fit_2a",5,2,"F2_Direct",1,"a","BG325",0.0538457529992904
"best_fit_2a",5,2,"F2_Direct",1,"a","BG331",0.102344944972066
"best_fit_2a",5,2,"F2_Direct",1,"a","BG332",0.0278706686894833
"best_fit_2a",5,2,"F2_Direct",1,"a","BG333",0.0556326220327659
"best_fit_2a",5,2,"F2_Direct",1,"a","BG334",0.0255932720467083
"best_fit_2a",5,2,"F2_Direct",1,"a","BG341",0.114946795125841
"best_fit_2a",5,2,"F2_Direct",1,"a","BG342",0.0479887770287347
"best_fit_2a",5,2,"F2_Direct",1,"a","BG343",0.0256971044118373
"best_fit_2a",5,2,"F2_Direct",1,"a","BG344",0.0844895573861908
"best_fit_2a",5,2,"F2_Direct",1,"a","BG411",0.241371932167241
"best_fit_2a",5,2,"F2_Direct",1,"a","BG412",0.123308879529628
"best_fit_2a",5,2,"F2_Direct",1,"a","BG413",0.127537611574609
"best_fit_2a",5,2,"F2_Direct",1,"a","BG414",0.051515853837121
"best_fit_2a",5,2,"F2_Direct",1,"a","BG415",0.0547374125426711
"best_fit_2a",5,2,"F2_Direct",1,"a","BG421",0.158461311175555
"best_fit_2a",5,2,"F2_Direct",1,"a","BG422",0.0768247465993987
"best_fit_2a",5,2,"F2_Direct",1,"a","BG423",0.0478676512150237
"best_fit_2a",5,2,"F2_Direct",1,"a","BG424",0.0625847794322456
"best_fit_2a",5,2,"F2_Direct",1,"a","BG425",0.0492171834219158
"best_fit_2a",5,2,"F2_Direct",1,"a","CH01",0.253203149165885
"best_fit_2a",5,2,"F2_Direct",1,"a","CH02",0.316385140015319
"best_fit_2a",5,2,"F2_Direct",1,"a","CH03",0.192525229397135
"best_fit_2a",5,2,"F2_Direct",1,"a","CH04",0.20484410532356
"best_fit_2a",5,2,"F2_Direct",1,"a","CH05",0.194607482272406
"best_fit_2a",5,2,"F2_Direct",1,"a","CH06",0.177440698221412
"best_fit_2a",5,2,"F2_Direct",1,"a","CH07",0.049225860469943
"best_fit_2a",5,2,"F2_Direct",1,"a","DE1",0.34688777870457
"best_fit_2a",5,2,"F2_Direct",1,"a","DE2",0.386534973936137
"best_fit_2a",5,2,"F2_Direct",1,"a","DE3",0.101840356268233
"best_fit_2a",5,2,"F2_Direct",1,"a","DE4",0.126309139693159
"best_fit_2a",5,2,"F2_Direct",1,"a","DE6",0.0524903567696427
"best_fit_2a",5,2,"F2_Direct",1,"a","DE7",0.226137217017223
"best_fit_2a",5,2,"F2_Direct",1,"a","DE8",0.0603790082469752
"best_fit_2a",5,2,"F2_Direct",1,"a","DE9",0.247638621844392
"best_fit_2a",5,2,"F2_Direct",1,"a","DEA",0.491733966268538
"best_fit_2a",5,2,"F2_Direct",1,"a","DEB",0.135643666769838
"best_fit_2a",5,2,"F2_Direct",1,"a","DEC",0.0452293550430936
"best_fit_2a",5,2,"F2_Direct",1,"a","DED",0.163589987174887
"best_fit_2a",5,2,"F2_Direct",1,"a","DEE",0.101003363860464
"best_fit_2a",5,2,"F2_Direct",1,"a","DEF",0.129328542257899
"best_fit_2a",5,2,"F2_Direct",1,"a","DEG",0.0770032857292475
"best_fit_2a",5,2,"F2_Direct",1,"a","EL30",0.422033916556341
"best_fit_2a",5,2,"F2_Direct",1,"a","EL41",0.149500044782199
"best_fit_2a",5,2,"F2_Direct",1,"a","EL42",0.189139709146165
"best_fit_2a",5,2,"F2_Direct",1,"a","EL43",0.154815499178857
"best_fit_2a",5,2,"F2_Direct",1,"a","EL51",0.174239319406596
"best_fit_2a",5,2,"F2_Direct",1,"a","EL52",0.348900521101421
"best_fit_2a",5,2,"F2_Direct",1,"a","EL53",0.0802892478665684
"best_fit_2a",5,2,"F2_Direct",1,"a","EL54",0.0883491978965818
"best_fit_2a",5,2,"F2_Direct",1,"a","EL61",0.155905177521099
"best_fit_2a",5,2,"F2_Direct",1,"a","EL62",0.0739615773328433
"best_fit_2a",5,2,"F2_Direct",1,"a","EL63",0.222126986186397
"best_fit_2a",5,2,"F2_Direct",1,"a","EL64",0.158913074759116
"best_fit_2a",5,2,"F2_Direct",1,"a","EL65",0.141057620350515
"best_fit_2a",5,2,"F2_Direct",1,"a","ES11",0.176320927595398
"best_fit_2a",5,2,"F2_Direct",1,"a","ES12",0.0259922570215601
"best_fit_2a",5,2,"F2_Direct",1,"a","ES13",0.0491478064958809
"best_fit_2a",5,2,"F2_Direct",1,"a","ES21",0.110819811398766
"best_fit_2a",5,2,"F2_Direct",1,"a","ES22",0.0622148836193606
"best_fit_2a",5,2,"F2_Direct",1,"a","ES23",0.00606887440924642
"best_fit_2a",5,2,"F2_Direct",1,"a","ES24",0.073294633077276
"best_fit_2a",5,2,"F2_Direct",1,"a","ES30",0.289348992209128
"best_fit_2a",5,2,"F2_Direct",1,"a","ES41",0.129498598534925
"best_fit_2a",5,2,"F2_Direct",1,"a","ES42",0.0993730382605556
"best_fit_2a",5,2,"F2_Direct",1,"a","ES43",0.0693097812195661
"best_fit_2a",5,2,"F2_Direct",1,"a","ES51",0.247989390643965
"best_fit_2a",5,2,"F2_Direct",1,"a","ES52",0.211029505719536
"best_fit_2a",5,2,"F2_Direct",1,"a","ES53",0.0144351387016339
"best_fit_2a",5,2,"F2_Direct",1,"a","ES61",0.335602909311584
"best_fit_2a",5,2,"F2_Direct",1,"a","ES62",0.0669537647218916
"best_fit_2a",5,2,"F2_Direct",1,"a","ES70",0.051732752438969
"best_fit_2a",5,2,"F2_Direct",1,"a","FI193",0.102163170710207
"best_fit_2a",5,2,"F2_Direct",1,"a","FI194",0.0725791717182786
"best_fit_2a",5,2,"F2_Direct",1,"a","FI195",0.0638571818498608
"best_fit_2a",5,2,"F2_Direct",1,"a","FI196",0.084213770417535
"best_fit_2a",5,2,"F2_Direct",1,"a","FI197",0.232511787659039
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1B1",0.399421192522632
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1C1",0.175673064681545
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1C2",0.0682477114870365
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1C3",0.0944043344439041
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1C4",0.0968254905430499
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1C5",0.050534610881776
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1D1",0.0624127402015651
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1D2",0.115326338181805
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1D3",0.0764517279015411
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1D5",0.0181777369563748
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1D7",0.062670306813686
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1D8",0.0460596403827956
"best_fit_2a",5,2,"F2_Direct",1,"a","FI1D9",0.121603495321265
"best_fit_2a",5,2,"F2_Direct",1,"a","FR10",0.243536149917021
"best_fit_2a",5,2,"F2_Direct",1,"a","FRB0",0.100989670744473
"best_fit_2a",5,2,"F2_Direct",1,"a","FRC1",0.0557573795496123
"best_fit_2a",5,2,"F2_Direct",1,"a","FRC2",0.0457516670379768
"best_fit_2a",5,2,"F2_Direct",1,"a","FRD1",0.0386257001040966
"best_fit_2a",5,2,"F2_Direct",1,"a","FRD2",0.0811929939754978
"best_fit_2a",5,2,"F2_Direct",1,"a","FRE1",0.116245993744504
"best_fit_2a",5,2,"F2_Direct",1,"a","FRE2",0.0649430971138431
"best_fit_2a",5,2,"F2_Direct",1,"a","FRF1",0.0668107605675124
"best_fit_2a",5,2,"F2_Direct",1,"a","FRF2",0.0367277543730838
"best_fit_2a",5,2,"F2_Direct",1,"a","FRF3",0.0812221431740061
"best_fit_2a",5,2,"F2_Direct",1,"a","FRG0",0.142612549173384
"best_fit_2a",5,2,"F2_Direct",1,"a","FRH0",0.124893461759307
"best_fit_2a",5,2,"F2_Direct",1,"a","FRI1",0.116520889005012
"best_fit_2a",5,2,"F2_Direct",1,"a","FRI2",0.0238387005661642
"best_fit_2a",5,2,"F2_Direct",1,"a","FRI3",0.0657050386613078
"best_fit_2a",5,2,"F2_Direct",1,"a","FRJ1",0.0668286677850298
"best_fit_2a",5,2,"F2_Direct",1,"a","FRJ2",0.092120037015192
"best_fit_2a",5,2,"F2_Direct",1,"a","FRK1",0.0525076005468876
"best_fit_2a",5,2,"F2_Direct",1,"a","FRK2",0.209711208937336
"best_fit_2a",5,2,"F2_Direct",1,"a","FRL0",0.106704777288612
"best_fit_2a",5,2,"F2_Direct",1,"a","HR031",0.123104499034786
"best_fit_2a",5,2,"F2_Direct",1,"a","HR032",0.0636338409742672
"best_fit_2a",5,2,"F2_Direct",1,"a","HR033",0.0732706964090781
"best_fit_2a",5,2,"F2_Direct",1,"a","HR034",0.0379582876640687
"best_fit_2a",5,2,"F2_Direct",1,"a","HR035",0.163210476523077
"best_fit_2a",5,2,"F2_Direct",1,"a","HR036",0.0532864701187272
"best_fit_2a",5,2,"F2_Direct",1,"a","HR037",0.0588584771181736
"best_fit_2a",5,2,"F2_Direct",1,"a","HU110",0.230027872304867
"best_fit_2a",5,2,"F2_Direct",1,"a","HU120",0.253851079647164
"best_fit_2a",5,2,"F2_Direct",1,"a","HU211",0.143018516513858
"best_fit_2a",5,2,"F2_Direct",1,"a","HU212",0.0890578713595414
"best_fit_2a",5,2,"F2_Direct",1,"a","HU213",0.157578388078593
"best_fit_2a",5,2,"F2_Direct",1,"a","HU221",0.0433129089010226
"best_fit_2a",5,2,"F2_Direct",1,"a","HU222",0.115409490106564
"best_fit_2a",5,2,"F2_Direct",1,"a","HU223",0.0751567468723765
"best_fit_2a",5,2,"F2_Direct",1,"a","HU231",0.101007048283717
"best_fit_2a",5,2,"F2_Direct",1,"a","HU232",0.0971877602672785
"best_fit_2a",5,2,"F2_Direct",1,"a","HU233",0.0045290041678302
"best_fit_2a",5,2,"F2_Direct",1,"a","HU311",0.264271745669348
"best_fit_2a",5,2,"F2_Direct",1,"a","HU312",0.0630864855214632
"best_fit_2a",5,2,"F2_Direct",1,"a","HU313",0.0100484457008788
"best_fit_2a",5,2,"F2_Direct",1,"a","HU321",0.165059585732
"best_fit_2a",5,2,"F2_Direct",1,"a","HU322",0.0768973341847004
"best_fit_2a",5,2,"F2_Direct",1,"a","HU323",0.345870441424665
"best_fit_2a",5,2,"F2_Direct",1,"a","HU331",0.137415951399645
"best_fit_2a",5,2,"F2_Direct",1,"a","HU332",0.0302063355194013
"best_fit_2a",5,2,"F2_Direct",1,"a","HU333",0.0978077503415937
"best_fit_2a",5,2,"F2_Direct",1,"a","IE041",0.183016122813335
"best_fit_2a",5,2,"F2_Direct",1,"a","IE042",0.172591891215116
"best_fit_2a",5,2,"F2_Direct",1,"a","IE051",0.252357608873908
"best_fit_2a",5,2,"F2_Direct",1,"a","IE052",0.180087656910624
"best_fit_2a",5,2,"F2_Direct",1,"a","IE053",0.241370994407467
"best_fit_2a",5,2,"F2_Direct",1,"a","IE061",0.379396675358204
"best_fit_2a",5,2,"F2_Direct",1,"a","IE062",0.167092397148262
"best_fit_2a",5,2,"F2_Direct",1,"a","IE063",0.160729275684319
"best_fit_2a",5,2,"F2_Direct",1,"a","ITC",0.500352849770243
"best_fit_2a",5,2,"F2_Direct",1,"a","ITF",0.409787936519143
"best_fit_2a",5,2,"F2_Direct",1,"a","ITG",0.266329613230218
"best_fit_2a",5,2,"F2_Direct",1,"a","ITH",0.387191163097488
"best_fit_2a",5,2,"F2_Direct",1,"a","ITI",0.37983386356093
"best_fit_2a",5,2,"F2_Direct",1,"a","NL11",0.0628990334794533
"best_fit_2a",5,2,"F2_Direct",1,"a","NL12",0.110658417531918
"best_fit_2a",5,2,"F2_Direct",1,"a","NL13",0.0754955069715662
"best_fit_2a",5,2,"F2_Direct",1,"a","NL21",0.166211831897669
"best_fit_2a",5,2,"F2_Direct",1,"a","NL22",0.244728948835422
"best_fit_2a",5,2,"F2_Direct",1,"a","NL23",0.0518027436037624
"best_fit_2a",5,2,"F2_Direct",1,"a","NL32",0.256280845556151
"best_fit_2a",5,2,"F2_Direct",1,"a","NL34",0.0679623368167095
"best_fit_2a",5,2,"F2_Direct",1,"a","NL41",0.238285307357382
"best_fit_2a",5,2,"F2_Direct",1,"a","NL42",0.141112141196517
"best_fit_2a",5,2,"F2_Direct",1,"a","NO02",0.114433686028078
"best_fit_2a",5,2,"F2_Direct",1,"a","NO06",0.161196242408491
"best_fit_2a",5,2,"F2_Direct",1,"a","NO07",0.136492039874531
"best_fit_2a",5,2,"F2_Direct",1,"a","NO08",0.380902825087111
"best_fit_2a",5,2,"F2_Direct",1,"a","NO09",0.234359334113151
"best_fit_2a",5,2,"F2_Direct",1,"a","NO0A",0.315058850330258
"best_fit_2a",5,2,"F2_Direct",1,"a","PL21",0.146118554231768
"best_fit_2a",5,2,"F2_Direct",1,"a","PL22",0.182763739244734
"best_fit_2a",5,2,"F2_Direct",1,"a","PL41",0.143304057959403
"best_fit_2a",5,2,"F2_Direct",1,"a","PL42",0.0586436375541076
"best_fit_2a",5,2,"F2_Direct",1,"a","PL43",0.0450794278510326
"best_fit_2a",5,2,"F2_Direct",1,"a","PL51",0.134900121410566
"best_fit_2a",5,2,"F2_Direct",1,"a","PL52",0.0570867711275647
"best_fit_2a",5,2,"F2_Direct",1,"a","PL61",0.0664628330646089
"best_fit_2a",5,2,"F2_Direct",1,"a","PL62",0.0545337368603508
"best_fit_2a",5,2,"F2_Direct",1,"a","PL63",0.118401861204279
"best_fit_2a",5,2,"F2_Direct",1,"a","PL71",0.173226837618686
"best_fit_2a",5,2,"F2_Direct",1,"a","PL72",0.073302209375604
"best_fit_2a",5,2,"F2_Direct",1,"a","PL81",0.0601153969659214
"best_fit_2a",5,2,"F2_Direct",1,"a","PL84",0.0591905678846567
"best_fit_2a",5,2,"F2_Direct",1,"a","PL91",0.16007064121898
"best_fit_2a",5,2,"F2_Direct",1,"a","PL92",0.105314894493996
"best_fit_2a",5,2,"F2_Direct",1,"a","PT11",0.280932305021101
"best_fit_2a",5,2,"F2_Direct",1,"a","PT15",0.0634233839075897
"best_fit_2a",5,2,"F2_Direct",1,"a","SE11",0.246066253960919
"best_fit_2a",5,2,"F2_Direct",1,"a","SE12",0.213918292588925
"best_fit_2a",5,2,"F2_Direct",1,"a","SE21",0.129880416165151
"best_fit_2a",5,2,"F2_Direct",1,"a","SE22",0.207834950448244
"best_fit_2a",5,2,"F2_Direct",1,"a","SE23",0.265623630401865
"best_fit_2a",5,2,"F2_Direct",1,"a","SE31",0.127845658322845
"best_fit_2a",5,2,"F2_Direct",1,"a","SE32",0.0606000092583579
"best_fit_2a",5,2,"F2_Direct",1,"a","SE33",0.143163841925545
"best_fit_2a",5,2,"F2_Direct",1,"a","SI031",0.102448964255036
"best_fit_2a",5,2,"F2_Direct",1,"a","SI032",0.191869034245683
"best_fit_2a",5,2,"F2_Direct",1,"a","SI033",0.0471815173944312
"best_fit_2a",5,2,"F2_Direct",1,"a","SI034",0.195962636572159
"best_fit_2a",5,2,"F2_Direct",1,"a","SI035",0.0338729785234296
"best_fit_2a",5,2,"F2_Direct",1,"a","SI036",0.0793225879894081
"best_fit_2a",5,2,"F2_Direct",1,"a","SI037",0.142516015043053
"best_fit_2a",5,2,"F2_Direct",1,"a","SI038",0.0318455039547288
"best_fit_2a",5,2,"F2_Direct",1,"a","SI041",0.269533512540656
"best_fit_2a",5,2,"F2_Direct",1,"a","SI042",0.134011708024436
"best_fit_2a",5,2,"F2_Direct",1,"a","SI043",0.115962028291245
"best_fit_2a",5,2,"F2_Direct",1,"a","SI044",0.0904618754616669
"best_fit_2b",6,2,"F2_Direct",2,"b","AT11",0.785485158174156
"best_fit_2b",6,2,"F2_Direct",2,"b","AT12",0.93147546195918
"best_fit_2b",6,2,"F2_Direct",2,"b","AT13",0.897431950415279
"best_fit_2b",6,2,"F2_Direct",2,"b","AT21",0.870704756267949
"best_fit_2b",6,2,"F2_Direct",2,"b","AT22",0.945969809936537
"best_fit_2b",6,2,"F2_Direct",2,"b","AT31",0.9478562402726
"best_fit_2b",6,2,"F2_Direct",2,"b","AT32",0.872632268918382
"best_fit_2b",6,2,"F2_Direct",2,"b","AT33",0.887943075949222
"best_fit_2b",6,2,"F2_Direct",2,"b","AT34",0.818970374279968
"best_fit_2b",6,2,"F2_Direct",2,"b","BE10",0.854151711470958
"best_fit_2b",6,2,"F2_Direct",2,"b","BE21",0.941018722374393
"best_fit_2b",6,2,"F2_Direct",2,"b","BE22",0.906834607389314
"best_fit_2b",6,2,"F2_Direct",2,"b","BE23",0.919255861383807
"best_fit_2b",6,2,"F2_Direct",2,"b","BE24",0.898491802903037
"best_fit_2b",6,2,"F2_Direct",2,"b","BE25",0.903425917781085
"best_fit_2b",6,2,"F2_Direct",2,"b","BE31",0.649430356863047
"best_fit_2b",6,2,"F2_Direct",2,"b","BE32",0.8890692946066
"best_fit_2b",6,2,"F2_Direct",2,"b","BE33",0.857164762106141
"best_fit_2b",6,2,"F2_Direct",2,"b","BE34",0.565296874677666
"best_fit_2b",6,2,"F2_Direct",2,"b","BE35",0.706714604898715
"best_fit_2b",6,2,"F2_Direct",2,"b","BG311",0.506592189009577
"best_fit_2b",6,2,"F2_Direct",2,"b","BG312",0.682339648666949
"best_fit_2b",6,2,"F2_Direct",2,"b","BG313",0.708243047057964
"best_fit_2b",6,2,"F2_Direct",2,"b","BG314",0.7436966683003
"best_fit_2b",6,2,"F2_Direct",2,"b","BG315",0.635055587780783
"best_fit_2b",6,2,"F2_Direct",2,"b","BG321",0.792716522144807
"best_fit_2b",6,2,"F2_Direct",2,"b","BG322",0.590269573854921
"best_fit_2b",6,2,"F2_Direct",2,"b","BG323",0.798575731006963
"best_fit_2b",6,2,"F2_Direct",2,"b","BG324",0.640484574950185
"best_fit_2b",6,2,"F2_Direct",2,"b","BG325",0.660534462623516
"best_fit_2b",6,2,"F2_Direct",2,"b","BG331",0.795844522340472
"best_fit_2b",6,2,"F2_Direct",2,"b","BG332",0.495011396394574
"best_fit_2b",6,2,"F2_Direct",2,"b","BG333",0.668235091968671
"best_fit_2b",6,2,"F2_Direct",2,"b","BG334",0.473140791958572
"best_fit_2b",6,2,"F2_Direct",2,"b","BG341",0.81619539997263
"best_fit_2b",6,2,"F2_Direct",2,"b","BG342",0.63282359207211
"best_fit_2b",6,2,"F2_Direct",2,"b","BG343",0.474176752266435
"best_fit_2b",6,2,"F2_Direct",2,"b","BG344",0.75934742487542
"best_fit_2b",6,2,"F2_Direct",2,"b","BG411",0.91581413058032
"best_fit_2b",6,2,"F2_Direct",2,"b","BG412",0.827854395930354
"best_fit_2b",6,2,"F2_Direct",2,"b","BG413",0.833279548286859
"best_fit_2b",6,2,"F2_Direct",2,"b","BG414",0.649987319125053
"best_fit_2b",6,2,"F2_Direct",2,"b","BG415",0.664417662227513
"best_fit_2b",6,2,"F2_Direct",2,"b","BG421",0.865557524821353
"best_fit_2b",6,2,"F2_Direct",2,"b","BG422",0.739941911352508
"best_fit_2b",6,2,"F2_Direct",2,"b","BG423",0.632206590445175
"best_fit_2b",6,2,"F2_Direct",2,"b","BG424",0.695371816468212
"best_fit_2b",6,2,"F2_Direct",2,"b","BG425",0.638974533075456
"best_fit_2b",6,2,"F2_Direct",2,"b","CH01",0.920587617543207
"best_fit_2b",6,2,"F2_Direct",2,"b","CH02",0.940560921313359
"best_fit_2b",6,2,"F2_Direct",2,"b","CH03",0.890735340393195
"best_fit_2b",6,2,"F2_Direct",2,"b","CH04",0.898043291590293
"best_fit_2b",6,2,"F2_Direct",2,"b","CH05",0.892026864824089
"best_fit_2b",6,2,"F2_Direct",2,"b","CH06",0.880605312627093
"best_fit_2b",6,2,"F2_Direct",2,"b","CH07",0.639017303919194
"best_fit_2b",6,2,"F2_Direct",2,"b","DE1",0.947807434664704
"best_fit_2b",6,2,"F2_Direct",2,"b","DE2",0.955640632844483
"best_fit_2b",6,2,"F2_Direct",2,"b","DE3",0.794948728052923
"best_fit_2b",6,2,"F2_Direct",2,"b","DE4",0.831733735395618
"best_fit_2b",6,2,"F2_Direct",2,"b","DE6",0.654471135576516
"best_fit_2b",6,2,"F2_Direct",2,"b","DE7",0.9090182584854
"best_fit_2b",6,2,"F2_Direct",2,"b","DE8",0.687213431340481
"best_fit_2b",6,2,"F2_Direct",2,"b","DE9",0.918393174588277
"best_fit_2b",6,2,"F2_Direct",2,"b","DEA",0.970656220981026
"best_fit_2b",6,2,"F2_Direct",2,"b","DEB",0.842905217700075
"best_fit_2b",6,2,"F2_Direct",2,"b","DEC",0.618275289806879
"best_fit_2b",6,2,"F2_Direct",2,"b","DED",0.869914524621398
"best_fit_2b",6,2,"F2_Direct",2,"b","DEE",0.793447616833548
"best_fit_2b",6,2,"F2_Direct",2,"b","DEF",0.835490442921178
