geo,AREA_SQKM,SECONDARY_Y20.24,SECONDARY_Y25.34,SECONDARY_Y25.64,SECONDARY_Y30.34,TERTIARY_Y20.24,TERTIARY_Y25.34,TERTIARY_Y25.64,TERTIARY_Y30.34,POVERTY_RATE,EMPL_RATE_Y15.24,EMPL_RATE_Y15.64,EMPL_RATE_Y15.74,EMPL_RATE_Y20.64,EMPL_RATE_Y25.34,EMPL_RATE_Y25.64,EMPL_RATE_Y35.44,EMPL_RATE_Y45.54,EMPL_RATE_Y55.64,EMPL_RATE_Y_GE15,EMPL_RATE_Y_GE25,EMPL_RATE_Y_GE65,TOT_POPULATION,POPULATION_15TO99,FEMALE_RATE,ICCS0401_ROBBERY_RATE,ICCS0502_THEFT_RATE,POPDENSITY,RATE_Y_LT20,RATE_Y20_39,RATE_Y40_59,RATE_Y60_79,RATE_Y80_99,country,nuts_level,NAME_LATN,NUTS_ID,university_count_per_1k_inhab,school_count_per_1k_inhab,place_of_worship_count_per_1k_inhab,kindergarten_count_per_1k_inhab,library_count_per_1k_inhab,hospital_count_per_1k_inhab,nursing_home_count_per_1k_inhab,social_facility_count_per_1k_inhab,marketplace_count_per_1k_inhab,community_centre_count_per_1k_inhab,college_count_per_1k_inhab,clinic_count_per_1k_inhab,doctors_count_per_1k_inhab,pharmacy_count_per_1k_inhab,public_bath_count_per_1k_inhab,shower_count_per_1k_inhab,nightclub_count_per_1k_inhab,social_centre_count_per_1k_inhab,refugee_site_count_per_1k_inhab,give_box_count_per_1k_inhab,internet_cafe_count_per_1k_inhab,kitchen_count_per_1k_inhab,geometry
BG323,2868,79.2,53.9,57.7,55.4,NA,32.2,26.4,30.6,38.2,20.2,69,57,74.2,75.4,76.4,83.2,82.8,64.3,49.2,52.1,5,209351,182426,51.235484903344144,0.6166677016111697,16.06058724343328,72.99546722454673,17.34264464941653,22.408777603164065,28.89740197085278,25.889057133713237,5.457341975916045,BG,5,Ruse,BG323,0.01910666774937784,0.1528533419950227,0.21972667911784516,0.1433000081203338,0.01910666774937784,0.03343666856141122,0,0.00477666693734446,0.01910666774937784,0.00955333387468892,0.00955333387468892,0.01433000081203338,0.00955333387468892,0,0,0,0.00955333387468892,0,0,0,0,0,"list(list(c(26.4370796, 26.3745312, 26.3518454, 26.3892225, 26.3967055, 26.358182, 26.1117431, 25.7745045, 25.672201, 25.5445395, 25.4728642, 25.5623118, 25.5807746, 25.8142921, 25.9437855, 26.0180358, 26.0560668, 26.188978, 26.1602793, 26.2035625, 26.3381722, 26.4264478, 26.4370796, 43.7651132, 43.7874868, 43.8305143, 43.948152, 44.0099678, 44.0371605, 43.9688143, 43.7096509, 43.6881485, 43.6428455, 43.563972, 43.4975542, 43.4239393, 43.3697352, 43.385801, 43.4409223, 43.5131754, 43.5173935, 43.563972, 
43.6410459, 43.6324612, 43.664394, 43.7651132)), list(c(25.95983, 25.9439539, 25.9484927, 26.004585, 26.0093465, 25.95983, 43.369547, 43.3572754, 43.3316366, 43.3187545, 43.3607648, 43.369547)))"
BG324,2414,79.2,53.9,57.7,55.4,NA,32.2,26.4,30.6,38.2,20.2,69,57,74.2,75.4,76.4,83.2,82.8,64.3,49.2,52.1,5,105728,91048,51.523721246973366,0.17592312348668282,14.30652239709443,43.79784589892295,18.678117433414045,20.111985472154963,30.23324001210654,26.376172820823246,4.597646791767555,BG,5,Razgrad,BG324,0.009458232445520581,0.16078995157384987,0.20808111380145278,0.05674939467312349,0.028374697336561745,0.037832929782082324,0,0.06620762711864407,0.009458232445520581,0.009458232445520581,0.05674939467312349,0,0.009458232445520581,0,0,0,0,0,0,0,0,0,"list(list(c(26.8346859, 26.7658423, 26.6209362, 26.5676048, 26.3892225, 26.3518454, 26.3745312, 26.4370796, 26.4264478, 26.3381722, 26.2035625, 26.1602793, 26.188978, 26.2437395, 26.2805913, 26.360707, 26.3784176, 26.4598569, 26.5062785, 26.6368367, 26.681475, 26.7304395, 26.7391054, 26.8140448, 26.8138972, 26.8389814, 27.016146, 27.0018885, 26.8346859, 43.8355747, 43.825778, 43.8760894, 43.9251945, 43.948152, 43.8305143, 43.7874868, 43.7651132, 43.664394, 43.6324612, 43.6410459, 43.563972, 43.5173935, 
43.5495027, 43.5399725, 43.4917854, 43.4425712, 43.436143, 43.3489432, 43.333239, 43.3977998, 43.4101035, 43.452933, 43.5055627, 43.5510846, 43.563972, 43.6549929, 43.6968675, 43.8355747)))"
BG325,2846,79.2,53.9,57.7,55.4,NA,32.2,26.4,30.6,38.2,20.2,69,57,74.2,75.4,76.4,83.2,82.8,64.3,49.2,52.1,5,103646,89623,51.422148466896935,0.36759739883835363,20.332670821835865,36.41813070976809,18.23707620168651,19.907184068849737,28.88003396175443,27.561121509754358,5.410724967678444,BG,5,Silistra,BG325,0,0.1640198367520213,0.36663257626922413,0.07718580553036297,0,0.038592902765181486,0,0,0.019296451382590743,0.02894467707388611,0.038592902765181486,0,0,0.009648225691295371,0,0,0,0,0,0,0,0,"list(list(c(26.9220285, 26.7655612, 26.381823, 26.358182, 26.3967055, 26.3892225, 26.5676048, 26.6209362, 26.7658423, 26.8346859, 27.0018885, 27.08381, 27.2195365, 27.2075847, 27.2816211, 27.4425843, 27.5121674, 27.5422102, 27.6154271, 27.69541, 27.6478223, 27.5970348, 27.4028571, 27.2954323, 27.2713405, 26.9220285, 44.1369219, 44.0816886, 44.038612, 44.0371605, 44.0099678, 43.948152, 43.9251945, 43.8760894, 43.825778, 43.8355747, 43.6968675, 43.7081752, 43.6646205, 43.7284373, 43.7934239, 43.8614578, 
43.8489128, 43.901754, 43.904937, 43.987343, 44.0389987, 44.0150228, 44.0187914, 44.0808321, 44.1263355, 44.1369219)))"
BG331,3822,74.6,48.7,49.3,47.9,NA,31.7,30.3,32.7,28.6,19.8,72,60.2,77.7,78.9,80.9,85.8,85.3,71.4,54.3,58.4,6.9,466922,397312,51.35483014293608,0.3563764397479665,16.13310146020106,122.16692830978545,19.923027829059244,24.057979705389766,29.924698343620562,21.76187885771071,4.328560230616677,BG,5,Varna,BG331,0.019275168015214533,0.18632662414707382,0.1327844907714779,0.15420134412171627,0.019275168015214533,0.05354213337559592,0,0.006425056005071511,0.023558538685262205,0.02141685335023837,0.0021416853350238367,0.008566741340095347,0.0021416853350238367,0,0,0.012850112010143022,0.0042833706700476735,0,0,0,0,0,"list(list(c(27.9681419, 27.8620887, 27.6129936, 27.5137888, 27.4608338, 27.4294635, 27.3810402, 27.3207443, 27.3356821, 27.2814834, 27.2927299, 27.2782429, 27.2497181, 27.2788018, 27.2189751, 27.1739812, 27.2105569, 27.0835686, 27.0944335, 27.2622675, 27.4104301, 27.6368769, 27.7889389, 27.88262, 27.9289469, 27.9343385, 28.0133826, 28.0601805, 27.9681419, 43.3919487, 43.3667884, 43.5233917, 43.502704, 43.563972, 43.600267, 43.563972, 43.5187781, 43.4451661, 43.3855556, 43.3158853, 43.3014629, 43.2730655, 
43.1995464, 43.1514666, 43.1153073, 43.0491411, 43.0152208, 42.9539105, 42.9793635, 42.893446, 42.8939128, 42.8326851, 42.8384135, 43.1514666, 43.1879005, 43.2407314, 43.316445, 43.3919487)))"
BG332,4720,74.6,48.7,49.3,47.9,NA,31.7,30.3,32.7,28.6,19.8,72,60.2,77.7,78.9,80.9,85.8,85.3,71.4,54.3,58.4,6.9,164978,142460,51.66325206997296,0.507340372655748,16.88225096679557,34.95296610169491,18.76856308113809,20.732461297870017,29.546363757591923,26.062262847167503,4.886106026258046,BG,5,Dobrich,BG332,0.012122828498345235,0.38186909769787486,0.23033374146855945,0.2667022269635952,0.012122828498345235,0.05455272824255355,0.012122828498345235,0.01818424274751785,0.0363684854950357,0.08485979948841664,0.01818424274751785,0,0.012122828498345235,0.04242989974420832,0,0.01818424274751785,0.01818424274751785,0,0,0,0,0,"list(list(c(28.2207313, 28.0027078, 27.9220635, 27.7562143, 27.69541, 27.6154271, 27.5422102, 27.5121674, 27.4425843, 27.2816211, 27.2075847, 27.2195365, 27.3123392, 27.4294635, 27.4608338, 27.5137888, 27.6129936, 27.8620887, 27.9681419, 28.0601805, 28.151491, 28.3161913, 28.4733906, 28.5989333, 28.595181, 28.578884, 28.2207313, 43.7639597, 43.8432199, 43.9985477, 43.9617785, 43.987343, 43.904937, 43.901754, 43.8489128, 43.8614578, 43.7934239, 43.7284373, 43.6646205, 43.5963348, 43.600267, 43.563972, 
43.502704, 43.5233917, 43.3667884, 43.3919487, 43.316445, 43.4010854, 43.4150661, 43.3811949, 43.5237336, 43.563972, 43.738739, 43.7639597)))"
BG333,3395,74.6,48.7,49.3,47.9,NA,31.7,30.3,32.7,28.6,19.8,72,60.2,77.7,78.9,80.9,85.8,85.3,71.4,54.3,58.4,6.9,168201,145042,51.229778657677414,0.49107912557000255,16.28230509925625,49.543740795287185,18.6069048340973,22.05872735596102,29.440371935957575,25.326246574039395,4.563587612439878,BG,5,Shumen,BG333,0.005945267864043614,0.17835803592130842,0.18430330378535204,0.05350741077639253,0.011890535728087228,0.023781071456174457,0,0.005945267864043614,0.023781071456174457,0.029726339320218072,0.017835803592130845,0,0,0,0,0,0,0,0,0,0,0,"list(list(c(27.08381, 27.0018885, 27.016146, 26.8389814, 26.8138972, 26.8140448, 26.7391054, 26.7304395, 26.7876844, 26.7408891, 26.7545185, 26.6923821, 26.6607587, 26.5777255, 26.5621988, 26.5899885, 26.7337263, 26.8102948, 27.0201561, 27.0944335, 27.0835686, 27.2105569, 27.1739812, 27.2189751, 27.2788018, 27.2497181, 27.2782429, 27.2927299, 27.2814834, 27.3356821, 27.3207443, 27.3810402, 27.4294635, 27.3123392, 27.2195365, 27.08381, 43.7081752, 43.6968675, 43.6549929, 43.563972, 43.5510846, 43.5055627, 
43.452933, 43.4101035, 43.3783785, 43.3014629, 43.2212136, 43.1514666, 43.0682912, 42.985697, 42.9484076, 42.9201185, 42.904902, 42.9451938, 42.9323529, 42.9539105, 43.0152208, 43.0491411, 43.1153073, 43.1514666, 43.1995464, 43.2730655, 43.3014629, 43.3158853, 43.3855556, 43.4451661, 43.5187781, 43.563972, 43.600267, 43.5963348, 43.6646205, 43.7081752)))"
BG334,2711,74.6,48.7,49.3,47.9,NA,31.7,30.3,32.7,28.6,19.8,72,60.2,77.7,78.9,80.9,85.8,85.3,71.4,54.3,58.4,6.9,106820,91009,51.20576671035386,0.5195656244149036,22.771952817824378,39.402434526005166,19.899831492229918,20.629095674967235,29.193971166448232,25.36697247706422,4.90544841789927,BG,5,Targovishte,BG334,0,0.17786931286275978,0.09361542782250516,0.0655307994757536,0.009361542782250515,0.028084628346751545,0,0,0,0.01872308556450103,0,0,0,0,0,0,0,0,0,0,0,0,"list(list(c(26.681475, 26.6368367, 26.5062785, 26.4598569, 26.3784176, 26.360707, 26.2805913, 26.2437395, 26.188978, 26.0560668, 26.0180358, 25.9437855, 25.95983, 26.0093465, 26.004585, 26.0738398, 26.1037232, 26.0712752, 26.0601261, 26.1154853, 26.0887166, 26.1211819, 26.1674145, 26.3256315, 26.5777255, 26.6607587, 26.6923821, 26.7545185, 26.7408891, 26.7876844, 26.7304395, 26.681475, 43.3977998, 43.333239, 43.3489432, 43.436143, 43.4425712, 43.4917854, 43.5399725, 43.5495027, 43.5173935, 43.5131754, 
43.4409223, 43.385801, 43.369547, 43.3607648, 43.3187545, 43.2863155, 43.1912214, 43.1514666, 43.0909781, 43.0266461, 42.9806449, 42.9688921, 42.9521555, 43.034246, 42.985697, 43.0682912, 43.1514666, 43.2212136, 43.3014629, 43.3783785, 43.4101035, 43.3977998)))"
BG341,7751,75.8,54.5,57.3,54,NA,25.1,22.9,24.3,32.8,17.9,69.8,59.6,75.9,73.3,78.3,82.8,84.3,70.8,52.7,56.6,8,405727,344010,51.71383713679395,0.24129525518390443,12.646188200440198,52.345116759127855,20.344714549438415,21.80160551306667,29.99184180495752,23.394795022268667,4.462853100730294,BG,5,Burgas,BG341,0.009858845972784656,0.19964163094888926,0.16513567004414298,0.1306297091393967,0.014788268959176983,0.05915307583670793,0,0.009858845972784656,0.019717691945569313,0.024647114931961638,0,0.014788268959176983,0.009858845972784656,0.002464711493196164,0,0.07394134479588492,0.01725298045237315,0,0,0,0,0,"list(list(c(27.7889389, 27.6368769, 27.4104301, 27.2622675, 27.0944335, 27.0201561, 26.8102948, 26.7337263, 26.5899885, 26.6108263, 26.7140095, 26.8266977, 26.8792282, 26.9320746, 26.8886613, 26.9542766, 27.0596505, 27.1656003, 27.2849298, 27.5537578, 27.70161, 27.8052384, 27.865719, 28.0355125, 27.9628897, 27.7911759, 27.7639129, 27.7829491, 27.7273523, 27.6983908, 27.6292452, 27.506081, 27.4863441, 27.5299251, 27.6963856, 27.8573992, 27.88262, 27.7889389, 42.8326851, 42.8939128, 42.893446, 42.9793635, 
42.9539105, 42.9323529, 42.9451938, 42.904902, 42.9201185, 42.7837037, 42.6845615, 42.5378804, 42.4695039, 42.4341105, 42.3656321, 42.1646632, 42.088337, 42.0709925, 42.0911682, 41.9212648, 41.9685184, 41.9600928, 41.9972402, 41.9830795, 42.0848009, 42.2226837, 42.2777865, 42.3214605, 42.346708, 42.4081594, 42.4427157, 42.4449126, 42.4695039, 42.5392975, 42.6560583, 42.7251076, 42.8384135, 42.8326851)))"
BG342,3544,75.8,54.5,57.3,54,NA,25.1,22.9,24.3,32.8,17.9,69.8,59.6,75.9,73.3,78.3,82.8,84.3,70.8,52.7,56.6,8,179654,145773,51.611430861544974,0.8037672414752802,24.76204259298429,50.692437923250566,24.853329177196166,21.117815356184668,26.485355182740157,22.95356629966491,4.587150856646665,BG,5,Sliven,BG342,0.005566255134870361,0.261613991338907,0.18368641945072195,0.13359012323688868,0.02783127567435181,0.09462633729279615,0,0,0.005566255134870361,0.011132510269740723,0,0.005566255134870361,0,0,0,0,0,0,0,0,0,0,"list(list(c(26.3256315, 26.1674145, 26.1549686, 26.1211819, 26.0725467, 26.0311234, 25.837491, 25.8993648, 25.894883, 25.9464799, 26.0810639, 26.175732, 26.2356162, 26.1942559, 26.2225228, 26.355804, 26.405412, 26.4167047, 26.5603737, 26.6558455, 26.66238, 26.7140095, 26.6108263, 26.5899885, 26.5621988, 26.5777255, 26.3256315, 43.034246, 42.9521555, 42.9121362, 42.8962202, 42.8733095, 42.814577, 42.7772275, 42.4695039, 42.4202785, 42.3295545, 42.266207, 42.261461, 42.34604, 42.3934218, 42.4390955, 
42.4695039, 42.5378804, 42.5534454, 42.5775794, 42.625264, 42.688278, 42.6845615, 42.7837037, 42.9201185, 42.9484076, 42.985697, 43.034246)))"
BG343,3356,75.8,54.5,57.3,54,NA,25.1,22.9,24.3,32.8,17.9,69.8,59.6,75.9,73.3,78.3,82.8,84.3,70.8,52.7,56.6,8,112565,95271,51.22551414738151,1.5537689335050857,45.52125438635455,33.541418355184746,20.446852929418558,19.32927641806956,27.499666859148046,26.91422733531737,5.805534580020432,BG,5,Yambol,BG343,0.00888375605205881,0.31981521787411715,0.29316394971794074,0.2487451694576467,0.05330253631235286,0.03553502420823524,0,0.07107004841647048,0.02665126815617643,0.09772131657264692,0,0.02665126815617643,0.01776751210411762,0,0,0,0,0,0,0,0,0,"list(list(c(26.66238, 26.6558455, 26.5603737, 26.4167047, 26.405412, 26.355804, 26.2225228, 26.1942559, 26.2356162, 26.175732, 26.1927335, 26.4977436, 26.5187216, 26.5615445, 26.575412, 26.6274557, 26.7375544, 26.9492285, 27.0596505, 26.9542766, 26.8886613, 26.9320746, 26.8792282, 26.8266977, 26.7140095, 26.66238, 42.688278, 42.625264, 42.5775794, 42.5534454, 42.5378804, 42.4695039, 42.4390955, 42.3934218, 42.34604, 42.261461, 42.20813, 42.1470831, 41.99489, 41.9262735, 41.9379874, 41.9723013, 41.9611271, 
42.0002135, 42.088337, 42.1646632, 42.3656321, 42.4341105, 42.4695039, 42.5378804, 42.6845615, 42.688278)))"
BG344,5150,75.8,54.5,57.3,54,NA,25.1,22.9,24.3,32.8,17.9,69.8,59.6,75.9,73.3,78.3,82.8,84.3,70.8,52.7,56.6,8,306384,259985,51.667841662750014,0.5950049610945741,17.215324560029245,59.49203883495146,20.01181523839365,21.01708966525667,28.86736905321427,24.61355684369941,5.48429421901927,BG,5,Stara Zagora,BG344,0.00652775601859105,0.4275680192177137,0.44388740926419135,0.2937490208365972,0.130555120371821,0.07506919421379706,0,0.02284714606506867,0.039166536111546295,0.04895817013943287,0.0130555120371821,0.0130555120371821,0.04895817013943287,0.009791634027886574,0.00652775601859105,0,0.00652775601859105,0.00652775601859105,0,0,0,0,"list(list(c(25.6800981, 25.6149615, 25.5952877, 25.4619373, 25.3986843, 25.1857835, 25.014535, 25.0071955, 25.0164145, 25.0313164, 25.0735295, 25.1739555, 25.1687179, 25.1752723, 25.1362766, 25.1386388, 25.0977416, 25.1487796, 25.2606476, 25.348064, 25.4306651, 25.4782325, 25.6126336, 25.6278261, 25.6944635, 25.7558863, 25.8786341, 25.9756959, 26.0598629, 26.1211819, 26.1478752, 26.1373206, 26.1927335, 26.175732, 26.0810639, 25.9464799, 25.894883, 25.8993648, 25.837491, 25.6800981, 42.8029874, 42.7868085, 
42.7591786, 42.7626569, 42.7358648, 42.7835789, 42.748024, 42.737619, 42.5502397, 42.5378804, 42.5028696, 42.495956, 42.4695039, 42.4237866, 42.3839484, 42.2927832, 42.2027487, 42.170725, 42.1648075, 42.1143775, 42.0981608, 42.1642041, 42.1901645, 42.1353832, 42.1316102, 42.0676681, 42.1184422, 42.0924635, 42.0248758, 42.0420562, 42.0495351, 42.142212, 42.20813, 42.261461, 42.266207, 42.3295545, 42.4202785, 42.4695039, 42.7772275, 42.8029874)))"
BG411,1342,84.2,42.7,50.5,44.3,10.4,48.3,41.8,47.1,20.3,19.1,74.6,65.1,80.5,85.1,85.2,89.1,90,74.5,58.3,63.7,8,1334946,1135736,51.940527931466896,0.2016560969507381,4.521156661018498,994.7436661698957,19.40460513009515,28.05064774155659,29.22964674226523,19.269318758961038,4.036043405501046,BG,5,Sofia (stolitsa),BG411,0.02996375883369065,0.21199359374836135,0.15281517005182232,0.16629886152698312,0.008989127650107195,0.06517117546327716,0.0014981879416845324,0.00599275176673813,0.037454698542113314,0.029214664862848384,0.0022472819125267988,0.02022553721274119,0.0014981879416845324,0.0037454698542113314,0,0,0.0022472819125267988,0.0014981879416845324,7.490939708422662e-4,0,0,0,"list(list(c(23.5110029, 23.5995584, 23.6336253, 23.2785794, 23.1968922, 23.056514, 23.1479135, 23.1858918, 23.290187, 23.4039746, 23.4785087, 23.5179701, 23.553699, 23.6142161, 23.6359271, 23.6356854, 23.5110029, 42.6589093, 42.7311774, 42.8397131, 42.878481, 42.7436864, 42.712734, 42.6575715, 42.589807, 42.532709, 42.4803689, 42.5129398, 42.4695039, 42.4374797, 42.4320428, 42.4371572, 42.4695039, 42.6589093)))"
BG412,7063,84.2,42.7,50.5,44.3,10.4,48.3,41.8,47.1,20.3,19.1,74.6,65.1,80.5,85.1,85.2,89.1,90,74.5,58.3,63.7,8,219024,188700,50.95012418730367,0.33238366571699907,13.485736722916212,31.01005238567181,18.425834611732046,20.127931185623492,29.86111111111111,25.99852071005917,5.58158010081087,BG,5,Sofia,BG412,0,0.36069106581927096,0.6757250346993937,0.14610271020527432,0.0410913872452334,0.10501132296004091,0,0.01826283877565929,0.045657096939148226,0.13697129081744466,0.022828548469574113,0.0045657096939148226,0.0045657096939148226,0.009131419387829645,0.0045657096939148226,0,0,0,0,0,0,0,"list(list(c(23.00621, 22.9901706, 22.9757688, 22.7937057, 22.774327, 22.7483995, 22.774327, 23.056514, 23.1968922, 23.2785794, 23.6336253, 23.5995584, 23.5110029, 23.6356854, 23.6359271, 23.6142161, 23.553699, 23.5179701, 23.4785087, 23.4039746, 23.290187, 23.2339109, 23.224096, 23.3016808, 23.3782232, 23.3275705, 23.4347459, 23.5163444, 23.4955625, 23.5630775, 23.6107316, 23.6745294, 23.77226, 23.8949693, 23.965318, 23.961591, 24.0204329, 24.0357422, 24.0331652, 24.0087297, 23.9210144, 23.9137251, 
24.0531669, 24.2320956, 24.4210095, 24.4721618, 24.3686455, 24.385927, 24.1630744, 24.163463, 24.0789437, 24.0351616, 23.9715035, 23.9451248, 23.7703537, 23.7004897, 23.6319795, 23.5586752, 23.4645928, 23.4723451, 23.4526534, 23.412767, 23.3706235, 23.2514648, 23.1856783, 23.0977939, 23.00621, 43.1928785, 43.1514666, 43.114283, 42.9794149, 42.9410789, 42.8897875, 42.8748886, 42.712734, 42.7436864, 42.878481, 42.8397131, 42.7311774, 42.6589093, 42.4695039, 42.4371572, 42.4320428, 42.4374797, 42.4695039, 
42.5129398, 42.4803689, 42.532709, 42.4695039, 42.3770215, 42.3531385, 42.2807654, 42.1777456, 42.1784821, 42.1326343, 42.0975575, 42.0922959, 42.1542504, 42.1648888, 42.1811855, 42.279017, 42.2904806, 42.3610081, 42.4081594, 42.420427, 42.4614457, 42.4695039, 42.4984303, 42.5378804, 42.5580946, 42.6217716, 42.553064, 42.5941533, 42.6751678, 42.7499535, 42.7764596, 42.9174553, 42.9543341, 43.0525312, 43.0622515, 43.0367945, 43.0657354, 43.0347421, 43.052455, 43.0033094, 43.0938923, 43.1469961, 43.1514666, 
43.160522, 43.1514666, 43.1258631, 43.1117276, 43.1514666, 43.1928785)))"
BG413,6451,84.2,42.7,50.5,44.3,10.4,48.3,41.8,47.1,20.3,19.1,74.6,65.1,80.5,85.1,85.2,89.1,90,74.5,58.3,63.7,8,293760,251530,51.54173474945534,0.2624591503267974,7.224945533769064,45.537126026972565,19.13092320261438,22.289283769063182,29.606141067538125,24.233047385620914,4.736519607843137,BG,5,Blagoevgrad,BG413,0.013616557734204792,0.2008442265795207,0.3165849673202615,0.05787037037037037,0.02042483660130719,0.05446623093681917,0,0.003404139433551198,0.006808278867102396,0.017020697167755994,0.027233115468409584,0.013616557734204792,0.006808278867102396,0.003404139433551198,0.006808278867102396,0.003404139433551198,0,0,0,0,0,0,"list(list(c(23.7999233, 23.7604037, 23.7638182, 23.8109869, 23.77226, 23.6745294, 23.6107316, 23.5630775, 23.4955625, 23.4072092, 23.211531, 23.0490328, 22.935654, 22.867214, 22.8748461, 23.0258223, 22.9543741, 22.9683275, 22.9596327, 22.9275915, 23.1886805, 23.29336, 23.3465424, 23.4963643, 23.624223, 23.6745294, 23.9114335, 24.0537155, 24.059744, 24.0988106, 24.0745475, 23.7999233, 41.8320542, 41.9379874, 41.9862992, 42.0411051, 42.1811855, 42.1648888, 42.1542504, 42.0922959, 42.0975575, 42.0554007, 
42.0942808, 42.0519564, 42.0868211, 42.0221995, 41.9379874, 41.7229416, 41.6302888, 41.5198355, 41.3654184, 41.3385395, 41.3239638, 41.3975465, 41.3736916, 41.4039867, 41.3757275, 41.3917599, 41.4672603, 41.4600329, 41.522112, 41.6447641, 41.672704, 41.8320542)))"
BG414,2392,84.2,42.7,50.5,44.3,10.4,48.3,41.8,47.1,20.3,19.1,74.6,65.1,80.5,85.1,85.2,89.1,90,74.5,58.3,63.7,8,114335,99793,51.45406043643679,0.8151484672235099,33.347618839375514,47.79891304347826,16.739406131105962,18.361831460182795,30.5566974242358,27.97481086281541,6.362881007565488,BG,5,Pernik,BG414,0,0.3148642148073643,0.5335199195347007,0.08746228189093452,0.008746228189093454,0.01749245637818691,0,0,0.05247736913456072,0.08746228189093452,0,0.008746228189093454,0.008746228189093454,0,0,0,0,0,0,0,0,0,"list(list(c(22.774327, 22.7483995, 22.5155105, 22.4428215, 22.491635, 22.461472, 22.5928332, 22.710935, 22.8646256, 23.224096, 23.2339109, 23.290187, 23.1858918, 23.1479135, 23.056514, 22.774327, 42.8748886, 42.8897875, 42.8685385, 42.8254565, 42.7399662, 42.6484905, 42.6154598, 42.4695039, 42.3736969, 42.3770215, 42.4695039, 42.532709, 42.589807, 42.6575715, 42.712734, 42.8748886)))"
BG415,3053,84.2,42.7,50.5,44.3,10.4,48.3,41.8,47.1,20.3,19.1,74.6,65.1,80.5,85.1,85.2,89.1,90,74.5,58.3,63.7,8,110391,97185,51.458905164370286,0.5589223759183267,29.865659338170683,36.1582050442188,16.061091936842676,16.550262249639918,30.405558424146896,30.00878694821136,6.9670534735621565,BG,5,Kyustendil,BG415,0,0.28987870387984527,0.39858321783478723,0.05435225697747099,0.009058709496245165,0.03623483798498066,0,0,0.009058709496245165,0.09058709496245164,0.009058709496245165,0.009058709496245165,0,0,0.009058709496245165,0,0,0,0,0,0,0,"list(list(c(22.8646256, 22.710935, 22.5928332, 22.461472, 22.4568656, 22.5276921, 22.5429483, 22.4538212, 22.3602065, 22.510412, 22.6708772, 22.7035649, 22.774327, 22.867214, 22.935654, 23.0490328, 23.211531, 23.4072092, 23.4955625, 23.5163444, 23.4347459, 23.3275705, 23.3782232, 23.3016808, 23.224096, 22.8646256, 42.3736969, 42.4695039, 42.6154598, 42.6484905, 42.5730752, 42.5153844, 42.4695039, 42.3469705, 42.311157, 42.1551585, 42.0711091, 42.0629663, 42.0453386, 42.0221995, 42.0868211, 42.0519564, 
42.0942808, 42.0554007, 42.0975575, 42.1326343, 42.1784821, 42.1777456, 42.2807654, 42.3531385, 42.3770215, 42.3736969)))"
BG421,5961,79,53.9,57.3,52.9,8.6,32.1,24.9,31.1,35.8,18.8,69.4,58.7,74.2,77.7,76.5,80.9,82.4,67,52.1,55.4,7.7,658039,559964,52.00178104945148,0.2086502471737997,3.3812585576234846,110.39070625733937,19.660080937452037,23.375362250565697,28.692828236624273,22.941649355129407,5.323696619805209,BG,5,Plovdiv,BG421,0.021275334744597203,0.24010734926045418,0.3616806906581525,0.15804534381700783,0.021275334744597203,0.05166867009402178,0,0.02279500151206843,0.044070336256665635,0.01975566797712598,0.001519666767471229,0.009118000604827373,0.003039333534942458,0.007598333837356145,0.004559000302413687,0,0.003039333534942458,0,0,0,0.001519666767471229,0,"list(list(c(24.7394658, 24.5319231, 24.385927, 24.3686455, 24.4721618, 24.4210095, 24.4103191, 24.4433514, 24.5070885, 24.4599424, 24.439807, 24.5507129, 24.740601, 24.7665438, 24.7601953, 24.8410451, 24.935288, 24.9947691, 25.0742245, 25.1638282, 25.218167, 25.2814705, 25.348064, 25.2606476, 25.1487796, 25.0977416, 25.1386388, 25.1362766, 25.1752723, 25.1687179, 25.1739555, 25.0735295, 25.0313164, 25.0164145, 25.0071955, 24.7394658, 42.7126535, 42.7923265, 42.7499535, 42.6751678, 42.5941533, 42.553064, 
42.4695039, 42.4081594, 42.1796355, 42.1211636, 41.9382185, 41.8850404, 41.8822709, 41.8486542, 41.7822898, 41.7031592, 41.7436439, 41.818016, 41.7934765, 41.8813254, 41.895591, 41.9379874, 42.1143775, 42.1648075, 42.170725, 42.2027487, 42.2927832, 42.3839484, 42.4237866, 42.4695039, 42.495956, 42.5028696, 42.5378804, 42.5502397, 42.737619, 42.7126535)))"
